,nsf_proposal_links_v1,title,synopsis
183,https://www.nsf.gov/pubs/2020/nsf20591/nsf20591.htm,Computer and Information Science and Engineering (CISE): Core Programs,"The NSF CISE Directorate supports research and education projects that develop new knowledge in all aspects of computing, communications, and information science and engineering, as well as advanced cyberinfrastructure, through the following core programs:"
184,https://www.nsf.gov/pubs/2012/nsf12561/nsf12561.htm,Joint DMS/NIGMS Initiative to Support Research at the Interface of the Biological and Mathematical Sciences,"The Division of Mathematical Sciences in the Directorate for Mathematical and Physical Sciences at the National Science Foundation and the National Institute of General Medical Sciences at the National Institutes of Health plan to support research in mathematics and statistics on questions in the biological and biomedical sciences. Both agencies recognize the need and urgency for promoting research at the interface between the mathematical sciences and the life sciences. This competition is designed to encourage new collaborations, as well as to support existing ones."
185,https://www.nsf.gov/pubs/2013/nsf13570/nsf13570.htm,Joint DMS/NIGMS Initiative to Support Research at the Interface of the Biological and Mathematical Sciences,"The Division of Mathematical Sciences in the Directorate for Mathematical and Physical Sciences at the National Science Foundation and the National Institute of General Medical Sciences at the National Institutes of Health plan to support research in mathematics and statistics on questions in the biological and biomedical sciences. Both agencies recognize the need and urgency for promoting research at the interface between the mathematical sciences and the life sciences. This competition is designed to encourage new collaborations, as well as to support existing ones."
186,https://www.nsf.gov/pubs/2010/nsf10579/nsf10579.htm,Joint DMS/NIGMS Initiative to Support Research at the Interface of the Biological and Mathematical Sciences,"The Division of Mathematical Sciences in the Directorate for Mathematical and Physical Sciences at the National Science Foundation and the National Institute of General Medical Sciences at the National Institutes of Health plan to support research in mathematics and statistics on questions in the biological and biomedical sciences. Both agencies recognize the need and urgency for promoting research at the interface between the mathematical sciences and the life sciences. This competition is designed to encourage new collaborations, as well as to support existing ones."
187,https://www.nsf.gov/pubs/2006/nsf06607/nsf06607.htm,Joint DMS/NIGMS Initiative to Support Research in the Area of Mathematical Biology,"The Division of Mathematical Sciences in the Directorate for Mathematical and Physical Sciences and the National Institute of General Medical Sciences at the National Institutes of Health plan to support research in mathematics and statistics related to mathematical biology research. Both agencies recognize the need and urgency for additional research at the boundary between the mathematical sciences and the life sciences. This competition is designed to encourage new collaborations at this interface, as well as to support existing ones."
188,https://www.nsf.gov/pubs/2018/nsf18566/nsf18566.htm,Joint DMS/NIGMS Initiative to Support Research at the Interface of the Biological and Mathematical Sciences,"The Division of Mathematical Sciences (DMS) in the Directorate for Mathematical and Physical Sciences (MPS) at the National Science Foundation (NSF) and the National Institute of General Medical Sciences (NIGMS) at the National Institutes of Health (NIH) plan to support fundamental research in mathematics and statistics necessary to answer questions in the biological and biomedical sciences. Both agencies recognize the need to promote research at the interface between mathematical and life sciences. This program is designed to encourage new collaborations, as well as to support innovative activities by existing teams."
189,https://www.nsf.gov/pubs/2016/nsf16543/nsf16543.htm,Joint DMS/NIGMS Initiative to Support Research at the Interface of the Biological and Mathematical Sciences,"The Division of Mathematical Sciences in the Directorate for Mathematical and Physical Sciences at the National Science Foundation and the National Institute of General Medical Sciences at the National Institutes of Health plan to support research in mathematics and statistics on questions in the biological and biomedical sciences. Both agencies recognize the need and urgency for promoting research at the interface between the mathematical sciences and the life sciences. This program is designed to encourage new collaborations, as well as to support existing ones."
190,https://www.nsf.gov/pubs/2017/nsf17569/nsf17569.htm,Joint DMS/NIGMS Initiative to Support Research at the Interface of the Biological and Mathematical Sciences,"The Division of Mathematical Sciences (DMS) in the Directorate for Mathematical and Physical Sciences (MPS) at the National Science Foundation (NSF) and the National Institute of General Medical Sciences (NIGMS) at the National Institutes of Health (NIH) plan to support research in mathematics and statistics on questions in the biological and biomedical sciences. Both agencies recognize the need for promoting research at the interface between the mathematical sciences and the life sciences. This program is designed to encourage new collaborations, as well as to support existing ones."
191,https://www.nsf.gov/pubs/2020/nsf20505/nsf20505.htm,Transitions to Excellence in Molecular and Cellular Biosciences Research (Transitions) (nsf20505) | NSF - National Science Foundation,"The Division of Molecular and Cellular Biosciences (MCB) has developed a new opportunity to enable researchers with a strong track record of prior accomplishment to pursue a new avenue of research or inquiry. This funding mechanism is designed to facilitate and promote a PI's ability to effectively adopt empowering technologies that might not be readily accessible in the PI's current research environment or collaboration network. Transformative research likely spans disciplines and minimizing the practical barriers to doing so will strengthen research programs poised to make significant contributions. The award is intended to allow mid-career or later-stage researchers (Associate or Full Professor, or equivalent) to expand or make a transition in their research programs via a sabbatical leave or similar mechanism of professional development and then develop that research program in their own lab. This award will also enable the PI to acquire new scientific or technical expertise, facilitate the investigator's competitiveness, and potentially lead to transformational impacts in molecular and cellular bioscience. The award would fund up to six months of PI salary during the first sabbatical or professional development year, followed by support for continued research for two subsequent years upon the PI's return to normal academic duties. Through this solicitation MCB and NSF hope to develop a novel mechanism that will encourage investigators to expand and/or transition to new research areas aligned with MCB priorities, to increase retention of investigators in science, and to ensure a diverse scientific workforce that remains engaged in active research."
192,https://www.nsf.gov/pubs/2020/nsf20575/nsf20575.htm,Joint DMS/NIGMS Initiative to Support Research at the Interface of the Biological and Mathematical Sciences,"The Division of Mathematical Sciences (DMS) in the Directorate for Mathematical and Physical Sciences (MPS) at the National Science Foundation (NSF) and the National Institute of General Medical Sciences (NIGMS) at the National Institutes of Health (NIH) plan to support fundamental research in mathematics and statistics necessary to answer questions in the biological and biomedical sciences. Both agencies recognize the need to promote research at the interface between mathematical and life sciences. This program is designed to encourage new collaborations, as well as to support innovative activities by existing teams."
193,https://www.nsf.gov/pubs/2013/nsf13500/nsf13500.htm,Cyber-Enabled Sustainability Science and Engineering,"The Cyber-Enabled Sustainability Science and Engineering (CyberSEES) program aims to advance interdisciplinary research in which the science and engineering of sustainability are enabled by new advances in computing, and where computational innovation is grounded in the context of sustainability problems."
194,https://www.nsf.gov/pubs/2011/nsf11516/nsf11516.htm,Cyber-Physical Systems,"The term ""cyber-physical systems"" refers to the tight conjoining of and coordination between computational and physical resources."
195,https://www.nsf.gov/pubs/2008/nsf08611/nsf08611.htm,Cyber-Physical Systems,"The term cyber-physical systems refers to the tight conjoining of and coordination between computational and physical resources.  We envision that the cyber-physical systems of tomorrow will far exceed those of today in terms of adaptability, autonomy, efficiency, functionality, reliability, safety, and usability.  Research advances in cyber-physical systems promise to transform our world with systems that respond more quickly (e.g., autonomous collision avoidance), are more precise (e.g., robotic surgery and nano-tolerance manufacturing), work in dangerous or inaccessible environments (e.g., autonomous systems for search and rescue, firefighting, and exploration), provide large-scale, distributed coordination (e.g., automated traffic control), are highly efficient (e.g., zero-net energy buildings), augment human capabilities, and enhance societal wellbeing (e.g., assistive technologies and ubiquitous healthcare monitoring and delivery)."
196,https://www.nsf.gov/pubs/2010/nsf10515/nsf10515.htm,Cyber-Physical Systems,"The term cyber-physical systems refers to the tight conjoining of and coordination between computational and physical resources.  We envision that the cyber-physical systems of tomorrow will far exceed those of today in terms of adaptability, autonomy, efficiency, functionality, reliability, safety, and usability.  Research advances in cyber-physical systems promise to transform our world with systems that respond more quickly (e.g., autonomous collision avoidance), are more precise (e.g., robotic surgery and nano-tolerance manufacturing), work in dangerous or inaccessible environments (e.g., autonomous systems for search and rescue, firefighting, and exploration), provide large-scale, distributed coordination (e.g., automated traffic control), are highly efficient (e.g., zero-net energy buildings), augment human capabilities, and enhance societal wellbeing (e.g., assistive technologies and ubiquitous healthcare monitoring and delivery)."
197,https://www.nsf.gov/pubs/2005/nsf05570/nsf05570.htm,Dynamic Data Driven Applications Systems nsf05570,Information technology-enabled applications/simulations of systems
198,https://www.nsf.gov/pubs/2016/nsf16518/nsf16518.htm,NSF/CASIS Collaboration on Fluid Dynamics Research on the International Space Station to Benefit Life on Earth,"The Division of Chemical, Bioengineering and Environmental Transport (CBET) in the Engineering Directorate of the National Science Foundation (NSF) is partnering with The Center for the Advancement of Science in Space (CASIS) to solicit research projects in the general field of fluid dynamics that can utilize the International Space Station (ISS) National Lab to conduct research that will benefit life on Earth. U.S. entities including academic investigators, non-profit independent research labs and academic-commercial teams are eligible to apply."
199,https://www.nsf.gov/pubs/2010/nsf10549/nsf10549.htm,NSF/DOE Partnership on Thermoelectric Devices for Vehicle Applications - 2010 Solicitation (nsf10549),"The Directorate for Engineering at the National Science Foundation has established a partnership with the U.S. Department of Energy Vehicle Technologies Program in order to address critical fundamental and applied research challenges associated with harvesting waste heat in vehicle applications. The goal of the partnership is to leverage the complementary missions of deployment and commercialization (DOE) and fundamental research and education (NSF) to address issues of national importance that impact our reliance on foreign sources of oil. The Directorate for Engineering seeks proposals with transformative ideas that will impact national needs and priorities in energy conservation and climate change, specifically as pertains to novel thermoelectric devices and systems for harvesting waste heat in vehicle applications. Proposals must meet the detailed requirements delineated in this solicitation."
200,https://www.nsf.gov/pubs/2009/nsf09606/nsf09606.htm,EMERGING FRONTIERS IN RESEARCH AND INNOVATION 2010   (EFRI-2010),The Directorate for Engineering at the National Science Foundation
201,https://www.nsf.gov/pubs/2012/nsf12549/nsf12549.htm,Computational and Data-Enabled Science and Engineering (CDS&E) in Engineering,"Computational and Data-Enabled Science and Engineering (CDS&E) is a NSF-wide cross-disciplinary activity that coordinates relevant disciplinary and interdisciplinary programs at the intersection of mathematics and statistics, computer and computational science, and the core science and engineering disciplines. It is dedicated to the development and use of advanced computational methods, information processing, data mining and analysis, and advanced cyberinfrastructure to enable and execute transformative scientific discovery and engineering innovation, and to the education of experts and non-experts in computation, including workforce development and training."
202,https://www.nsf.gov/pubs/2017/nsf17589/nsf17589.htm,Division of Molecular and Cellular Biosciences: Investigator-Initiated Research Projects,"The Division of Molecular and Cellular Biosciences (MCB) supports quantitative, mechanistic, predictive, and theory-driven fundamental research designed to promote understanding of complex living systems at the molecular, subcellular, and cellular levels. While recognizing the need for thorough and accurate descriptions of biological complexes and pathways, the priority of the Division is to support work that advances the field by capturing the predictive power of mechanistic, quantitative, and evolutionary approaches. MCB is soliciting proposals in four core clusters:"
203,https://www.nsf.gov/pubs/2018/nsf18585/nsf18585.htm,Division of Molecular and Cellular Biosciences: Investigator-initiated research projects (MCB) (nsf18585) | NSF - National Science Foundation,"The Division of Molecular and Cellular Biosciences (MCB) supports quantitative, mechanistic, predictive, and theory-driven fundamental research designed to promote understanding of complex living systems at the molecular, subcellular, and cellular levels. While recognizing the need for thorough and accurate descriptions of biological complexes and pathways, the priority of the Division is to support work that advances the field by capturing the predictive power of mechanistic, quantitative, and evolutionary approaches."
204,https://www.nsf.gov/pubs/2007/nsf07500/nsf07500.htm,Cyber Trust,"Computers reside at the heart of systems on which people heavily rely.  From critical national infrastructures to personal computing devices, these systems are expected to work, and work as intended.  Unfortunately, many of these systems are vulnerable to malicious acts that can inhibit operation, corrupt valuable data or expose private information.  In fact, the news is replete with stories of vulnerabilities that were exploited for ill.  Future advances in computing promise many substantial benefits for society and individuals; yet unless trust in computing can be instilled, assured, and verified, these benefits are at risk."
205,https://www.nsf.gov/pubs/2008/nsf08521/nsf08521.htm,Cyber Trust,"People depend on computers and communication, ranging from the networks for electronic mail, to systems that monitor the nation’s critical infrastructure, to embedded RFID devices for tracking in transportation systems. These systems are expected to work and work as intended without placing people at needless risks.  Unfortunately, vulnerabilities still exist that allow attackers to corrupt or commandeer systems, including those that provide support for critical societal infrastructure.  Moreover, many systems are vulnerable to actions that can inhibit operation, corrupt valuable data or expose private information.  In fact, the news is replete with stories of vulnerabilities that were exploited for ill.  Future advances in computing promise substantial benefits for society and individuals; yet, unless trust in computing and communications can be assured, these benefits are at risk."
206,https://www.nsf.gov/pubs/2006/nsf06517/nsf06517.htm,Cyber Trust (CT),"Computers reside at the heart of systems on which people now rely, both"
207,https://www.nsf.gov/pubs/2004/nsf04524/nsf04524.htm,Cyber Trust nsf04524,Networked computers reside at the heart of systems on which people now
208,https://www.nsf.gov/pubs/2016/nsf16580/nsf16580.htm,Secure and Trustworthy Cyberspace,"In today’s increasingly networked, distributed, and asynchronous world, cybersecurity involves hardware, software, networks, data, people, and integration with the physical world. Society’s overwhelming reliance on this complex cyberspace has, however, exposed its fragility and vulnerabilities: corporations, agencies, national infrastructure and individuals have been victims of cyber-attacks. Achieving a truly secure cyberspace requires addressing both challenging scientific and engineering problems involving many components of a system, and vulnerabilities that arise from human behaviors and choices. Examining the fundamentals of security and privacy as a multidisciplinary subject can lead to fundamentally new ways to design, build and operate cyber systems, protect existing infrastructure, and motivate and educate individuals about cybersecurity."
209,https://www.nsf.gov/pubs/2017/nsf17576/nsf17576.htm,Secure and Trustworthy Cyberspace,"In today’s increasingly networked, distributed, and asynchronous world, cybersecurity involves hardware, software, networks, data, people, and integration with the physical world. However, society’s overwhelming reliance on this complex cyberspace has exposed its fragility and vulnerabilities: corporations, agencies, national infrastructure and individuals have been victims of cyber-attacks. Achieving a truly secure cyberspace requires addressing both challenging scientific and engineering problems involving many components of a system, and vulnerabilities that arise from human behaviors and choices. Examining the fundamentals of security and privacy as a multidisciplinary subject can lead to fundamentally new ways to design, build and operate cyber systems, protect existing infrastructure, and motivate and educate individuals about cybersecurity."
210,https://www.nsf.gov/pubs/2005/nsf05518/nsf05518.htm,Cyber Trust (CT),"Networked computers reside at the heart of systems on which people now rely, both in critical national infrastructures and in their homes, cars, and offices. Today, many of these systems are far too vulnerable to cyber attacks that can inhibit their operation, corrupt valuable data, or expose private information."
211,https://www.nsf.gov/pubs/2018/nsf18572/nsf18572.htm,Secure and Trustworthy Cyberspace,"In today’s increasingly networked, distributed, and asynchronous world, cybersecurity involves hardware, software, networks, data, people, and integration with the physical world. Society’s overwhelming reliance on this complex cyberspace, however, has exposed its fragility and vulnerabilities that defy existing cyber-defence measures: corporations, agencies, national infrastructure and individuals continue to suffer cyber-attacks. Achieving a truly secure cyberspace requires addressing both challenging scientific and engineering problems involving many components of a system, and vulnerabilities that stem from human behaviors and choices. Examining the fundamentals of security and privacy as a multidisciplinary subject can lead to fundamentally new ways to design, build and operate cyber systems, protect existing infrastructure, and motivate and educate individuals about cybersecurity."
212,https://www.nsf.gov/pubs/2016/nsf16564/nsf16564.htm,NSF/DOE Partnership in Basic Plasma Science and Engineering,"Plasma Physics is a study of matter and physical systems whose intrinsic properties are governed by collective interactions of large ensembles of free charged particles. 99.9% of the visible Universe is thought to consist of plasmas. The underlying physics of the collective behavior in plasmas has applications to space physics and astrophysics, materials science, applied mathematics, fusion science, accelerator science, and many branches of engineering."
213,https://www.nsf.gov/pubs/2019/nsf19596/nsf19596.htm,NSF/DOE Partnership in Basic Plasma Science and Engineering,"Plasma Physics is a study of matter and physical systems whose intrinsic properties are governed by collective interactions of large ensembles of free charged particles. 99.9% of the visible Universe is thought to consist of plasmas. The underlying physics of the collective behavior in plasmas has applications to space physics and astrophysics, materials science, applied mathematics, fusion science, accelerator science, and many branches of engineering."
214,https://www.nsf.gov/pubs/2015/nsf15601/nsf15601.htm,NSF/DOE Partnership in Basic Plasma Science and Engineering,"Plasma Physics is a study of fundamental properties of physical systems exhibiting behavior governed by collective interactions of charged particles. 99.9% of the visible Universe is thought to consist of plasmas. The underlying physics of the collective behavior in plasmas has applications to space physics and astrophysics, material science, applied mathematics, fusion science, accelerator science, and many branches of engineering."
215,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,NSF/DOE Partnership in Basic Plasma Science and Engineering,"The Directorates for Engineering (Division of Chemical, Bioengineering, Environmental & Transport Systems), Geosciences (Division of Atmospheric and Geospace Sciences) and Mathematical and Physical Sciences (Divisions of Astronomical Sciences and Physics) of the National Science Foundation (NSF) and the Office of Science/Office of Fusion Energy Sciences (SC/FES) of the Department of Energy (DOE) are continuing in FY2014 the joint Partnership in Basic Plasma Science and Engineering begun in FY1997 and continued in FY2000, FY2003, FY2006 and FY2009. As stated in the original solicitations (NSF 97-39, NSF 99-159, NSF 02-84, NSF 05-619, NSF 09-596), which are superseded by the present solicitation, the goal of the initiative is to enhance plasma research and education in this broad, multidisciplinary field by coordinating efforts and combining resources of the two agencies. The current solicitation also encourages submission of proposals to perform basic plasma experiments on the Large Aperture Plasma Device (LAPD) at the University of California, Los Angeles (UCLA), a unique user facility designed to serve the needs of the broader plasma community."
216,https://www.nsf.gov/pubs/2006/nsf06561/nsf06561.htm,"Coupling, Energetics, and Dynamics of Atmospheric Regions","CEDAR is a broad-based, community-initiated, upper atmospheric research program. The goal is to understand the behavior of atmospheric regions from the middle atmosphere upward through the thermosphere and ionosphere into the exosphere in terms of coupling, energetics, chemistry, and dynamics on regional and global scales. These processes are related to the sources of perturbations that propagate upward from the lower atmosphere as well as to solar radiation and particle inputs from above. The activities within this program combine observations, theory and modeling."
217,https://www.nsf.gov/pubs/2005/nsf05554/nsf05554.htm,"Coupling, Energetics, and Dynamics of Atmospheric Regions (CEDAR)","CEDAR is a broad-based, community-initiated, upper atmospheric"
218,https://www.nsf.gov/pubs/2012/nsf12540/nsf12540.htm,CISE-MPS Interdisciplinary Faculty Program in Quantum Information Science,"The CISE-MPS Interdisciplinary Faculty Program in Quantum Information Science is designed to promote research in the area of Quantum Information Science (QIS) by providing resources to allow QIS researchers and researchers from the CISE or MPS disciplines to actively engage in joint research efforts, addressing problems at the interface between the mathematical and physical sciences and computer and information sciences through long-term visits by faculty to a host institution."
219,https://www.nsf.gov/pubs/2015/nsf15512/nsf15512.htm,CISE-MPS Interdisciplinary Faculty Program in Quantum Information Science (nsf15512),"The CISE-MPS Interdisciplinary Faculty Program in Quantum Information Science is designed to promote research in the area of Quantum Information Science (QIS) by providing resources to allow QIS researchers and researchers from the CISE or MPS disciplines to actively engage in joint research efforts, addressing problems at the interface between the mathematical and physical sciences and computer and information sciences through long-term visits to a host institution."
220,https://www.nsf.gov/pubs/2017/nsf17548/nsf17548.htm,Ideas Lab: Practical Fully-Connected Quantum Computer Challenge (PFCQC),Quantum computing is a revolutionary approach to information processing based on the quantum physics of coherent superposition and entanglement.
221,https://www.nsf.gov/pubs/2015/nsf15515/nsf15515.htm,Algorithms in the Field,"Algorithms in the Field encourages closer collaboration between two groups of researchers: (i) theoretical computer science researchers, who focus on the design and analysis of provably efficient and provably accurate algorithms for various computational models; and (ii) applied researchers including a combination of systems and domain experts (very broadly construed – including but not limited to researchers in computer architecture, programming languages and systems, computer networks, cyber-physical systems, cyber-human systems, machine learning, database and data analytics, etc.) who focus on the particular design constraints of applications and/or computing devices. Each proposal must have at least one co-PI interested in theoretical computer science and one interested in any of the other areas typically supported by CISE. Proposals are expected to address the dissemination of the algorithmic contributions and resulting applications, tools, languages, compilers, libraries, architectures, systems, data, etc."
222,https://www.nsf.gov/pubs/2016/nsf16603/nsf16603.htm,Algorithms in the Field,"Algorithms in the Field encourages closer collaboration between two groups of researchers: (i) theoretical computer science researchers, who focus on the design and analysis of provably efficient and provably accurate algorithms for various computational models; and (ii) other computing and information researchers including a combination of systems and domain experts (very broadly construed – including but not limited to researchers in computer architecture, programming languages and systems, computer networks, cyber-physical systems, cyber-human systems, machine learning, artificial intelligence and its applications, database and data analytics, etc.) who focus on the particular design constraints of applications and/or computing devices. Each proposal must have at least one co-PI interested in theoretical computer science and one interested in any of the other areas typically supported by CISE. Proposals are expected to address the dissemination of both the algorithmic contributions and the resulting applications, tools, languages, compilers, libraries, architectures, systems, data, etc."
223,https://www.nsf.gov/pubs/2016/nsf16515/nsf16515.htm,Algorithms in the Field,"Algorithms in the Field encourages closer collaboration between two groups of researchers: (i) theoretical computer science researchers, who focus on the design and analysis of provably efficient and provably accurate algorithms for various computational models; and (ii) other computing and information researchers including a combination of systems and domain experts (very broadly construed – including but not limited to researchers in computer architecture, programming languages and systems, computer networks, cyber-physical systems, cyber-human systems, machine learning, artificial intelligence and its applications, database and data analytics, etc.) who focus on the particular design constraints of applications and/or computing devices. Each proposal must have at least one co-PI interested in theoretical computer science and one interested in any of the other areas typically supported by CISE. Proposals are expected to address the dissemination of both the algorithmic contributions and the resulting applications, tools, languages, compilers, libraries, architectures, systems, data, etc."
224,https://www.nsf.gov/pubs/2010/nsf10572/nsf10572.htm,Computing and Communication Foundations (CCF): Core Programs,"CISE’s Division of Computing and Communication Foundations (CCF) supports research and education projects that develop new knowledge in three core programs:The Algorithmic Foundations program;The Communications and Information Foundations program; andThe Software and Hardware Foundations program.Proposers are invited to submit proposals in three project classes, which are defined as follows:Small Projects - up to $500,000 total budget with durations up to three years;Medium Projects - $500,001 to $1,200,000 total budget with durations up to four years; andLarge Projects - $1,200,001 to $3,000,000 total budget with durations up to five years.A more complete description of the three project classes can be found in section II. Program Description of this document."
225,https://www.nsf.gov/pubs/2013/nsf13580/nsf13580.htm,Information and Intelligent Systems (IIS): Core Programs,"CISE’s Division of Information and Intelligent Systems (IIS) supports research and education projects that develop new knowledge in three core programs:The Cyber-Human Systems (CHS) program;The Information Integration and Informatics (III) program; andThe Robust Intelligence (RI) program.IIS is also responsible for managing the review process for proposals in Computer Graphics and Visualization; these proposals may be submitted to any of the three core programs described above.Proposers are invited to submit proposals in three project classes, which are defined as follows:Small Projects - up to $500,000 total budget with durations up to three years;Medium Projects - $500,001 to $1,200,000 total budget with durations up to four years; andLarge Projects - $1,200,001 to $3,000,000 total budget with durations up to five years.A more complete description of the three project classes can be found in section II. Program Description of this document."
226,https://www.nsf.gov/pubs/2015/nsf15574/nsf15574.htm,Information and Intelligent Systems (IIS): Core Programs,CISE’s Division of Information and Intelligent Systems (IIS) supports research and education projects that develop new knowledge in three core programs:
227,https://www.nsf.gov/pubs/2016/nsf16581/nsf16581.htm,Information and Intelligent Systems (IIS): Core Programs (nsf16581) | NSF - National Science Foundation,CISE's Division of Information and Intelligent Systems (IIS) supports research and education projects that develop new knowledge in three core programs:
228,https://www.nsf.gov/pubs/2014/nsf14596/nsf14596.htm,Information and Intelligent Systems (IIS): Core Programs (nsf14596),CISE’s Division of Information and Intelligent Systems (IIS) supports research and education projects that develop new knowledge in three core programs:
229,https://www.nsf.gov/pubs/2018/nsf18570/nsf18570.htm,Information and Intelligent Systems (IIS): Core Programs,CISE’s Division of Information and Intelligent Systems (IIS) supports research and education projects that develop new knowledge in three core programs:
230,https://www.nsf.gov/pubs/2017/nsf17572/nsf17572.htm,Information and Intelligent Systems (IIS): Core Programs,CISE’s Division of Information and Intelligent Systems (IIS) supports research and education projects that develop new knowledge in three core programs:
231,https://www.nsf.gov/pubs/2008/nsf08575/nsf08575.htm,Information and Intelligent Systems (IIS): Core Programs,CISE’s Division of Information and Intelligent Systems (IIS) supports research and education projects that develop new knowledge in three core programs:
232,https://www.nsf.gov/pubs/2003/nsf03597/nsf03597.htm,Biocomplexity in the Environment (BE): Integrated Research and Education in Environmental Systems,This competition continues the Foundation's support
233,https://www.nsf.gov/pubs/2020/nsf20564/nsf20564.htm,Opportunities for Promoting Understanding through Synthesis,Synopsis of Program:
234,https://www.nsf.gov/pubs/2006/nsf06546/nsf06546.htm,Geophysics,"The Geophysics Program supports basic research in the physics of the solid earth to explore its composition, structure, and processes. Laboratory, field, theoretical, and computational studies are supported. Topics include seismicity, seismic wave propagation, and the nature and occurrence of earthquakes; the earth's magnetic, gravity, and electrical fields; the earth's thermal structure; and geodynamics. Supported research also includes geophysical studies of active deformation, including geodesy, and studies of the properties and behavior of earth materials in support of geophysical observation and theory."
235,https://www.nsf.gov/pubs/2009/nsf09539/nsf09539.htm,Geophysics,"The Geophysics Program supports basic research in the physics of the solid earth to explore its composition, structure, and processes. Laboratory, field, theoretical, and computational studies are supported. Topics include seismicity, seismic wave propagation, and the nature and occurrence of earthquakes; the earth's magnetic, gravity, and electrical fields; the earth's thermal structure; and geodynamics. Supported research also includes geophysical studies of active deformation, including geodesy, and studies of the properties and behavior of earth materials in support of geophysical observation and theory."
236,https://www.nsf.gov/pubs/2004/nsf04512/nsf04512.htm,Continental Dynamics (CD) (nsf04512),The Division of Earth Sciences (EAR) will consider proposals for multidisciplinary
237,https://www.nsf.gov/pubs/2009/nsf09552/nsf09552.htm,Geobiology and Low-Temperature Geochemistry,"The Geobiology and Low-Temperature Geochemistry Program supports research on 1) the interactions between biological and geological systems at all scales of space and time; 2) geomicrobiology and biomineralization processes; 3) the role of life in the transformation and evolution of the Earth's geochemical cycles; 4) inorganic and organic geochemical processes occurring at or near the Earth's surface now and in the past, and at the broad spectrum of interfaces ranging in scale from planetary and regional to mineral-surface and supramolecular; 5) mineralogy and chemistry of soils and sediments; 6) surficial chemical and biogeochemical systems and cycles and their modification through natural and anthropogenic change; and 7) development of tools, methods, and models for low-temperature geochemistry and geobiological research - such as those emerging from molecular biology - in the study of the terrestrial environment."
238,https://www.nsf.gov/pubs/2006/nsf06576/nsf06576.htm,Earth Sciences: Instrumentation and Facilities,The Instrumentation and Facilities Program in the Division of Earth Sciences (EAR/IF) supports meritorious requests within and across Earth science disciplines. EAR/IF will consider proposals for:
239,https://www.nsf.gov/pubs/2003/nsf03567/nsf03567.htm,NSF Funding Opportunity Document: EarthScope,"EarthScope is an Earth science program to explore the 4-dimensional structure of the North American continent. The EarthScope Program provides a framework for broad, integrated studies across the Earth sciences, including research on fault properties and the earthquake process, strain transfer, magmatic and hydrous fluids in the crust and mantle, plate boundary processes, large-scale continental deformation, continental structure and evolution, and composition and structure of the deep-Earth. In addition, EarthScope offers a centralized forum for Earth science education at all levels and an excellent opportunity to develop cyberinfrastructure to integrate, distribute, and analyze diverse data sets."
240,https://www.nsf.gov/pubs/2004/nsf04589/nsf04589.htm,"EarthScope: Science, Education, and Related Activities","EarthScope is an Earth science program to explore the 4-dimensional structure of the North American continent. The EarthScope Program provides a framework for broad, integrated studies across the Earth sciences, including research on fault properties and the earthquake process, strain transfer, magmatic and hydrous fluids in the crust and mantle, plate boundary processes, large-scale continental deformation, continental structure and evolution, and composition and structure of the deep-Earth. In addition, EarthScope offers a centralized forum for Earth science education at all levels and an excellent opportunity to develop cyberinfrastructure to integrate, distribute, and analyze diverse data sets."
241,https://www.nsf.gov/pubs/2004/nsf04530/nsf04530.htm,"NSF 04-530, NSF Funding Opportunity Document: Emerging Models and Technologies for Computation","This cluster seeks to advance the fundamental capabilities of computer and information sciences and engineering by incorporating insights from areas such as biological systems, quantum phenomena, nanoscale science and engineering, and other novel computing concepts. To bring fundamental changes to software, hardware and architectural design aspects of future computational models, collaborations among computer scientists, engineers, mathematicians, biologists and other disciplinary scientists are imperative."
242,https://www.nsf.gov/pubs/2008/nsf08538/nsf08538.htm,Computer Systems Research,"Computer systems are being applied to increasingly demanding applications. The environments in which they function and the resources they manage are increasingly diverse, distributed and dynamic. While the time scales for control decisions are shrinking, the scale and complexity of the systems are increasing.  Further, many of the assumptions behind today’s most common computer systems no longer hold. As a result, these systems often fail in unpredictable ways, become compromised or perform poorly.  Accordingly, the frontiers of computer systems research must be moved forward, and new bold research directions must be established to draw upon interdisciplinary research capabilities across science and engineering."
243,https://www.nsf.gov/pubs/2004/nsf04569/nsf04569.htm,Software and Tools for High-End Computing,Because of the ever-growing complexity of scientific
244,https://www.nsf.gov/pubs/2004/nsf04012/nsf04012.htm,Information Technology Research for National Priorities,"In FY 2004, the Information Technology Research"
245,https://www.nsf.gov/pubs/2004/nsf04500/nsf04500.htm,Information and Data Management,The Information and Data Management (IDM) Program
246,https://www.nsf.gov/pubs/2020/nsf20544/nsf20544.htm,Expeditions in Computing (Expeditions) (nsf20544) | NSF - National Science Foundation,"The far-reaching impact and rate of innovation in the computer and information science and engineering fields has been remarkable, generating economic prosperity and enhancing the quality of life for people throughout the world."
